171046,Shot Chart Detail,21800478,142,200765,Rajon Rondo,1610612747,Los Angeles Lakers,1,2,45,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,7,3,1,1,20181221,LAL,NOP
171047,Shot Chart Detail,21800478,152,200765,Rajon Rondo,1610612747,Los Angeles Lakers,1,1,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,134,227,1,0,20181221,LAL,NOP
171048,Shot Chart Detail,21800478,177,200765,Rajon Rondo,1610612747,Los Angeles Lakers,2,10,8,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-14,21,1,0,20181221,LAL,NOP
171049,Shot Chart Detail,21800478,336,200765,Rajon Rondo,1610612747,Los Angeles Lakers,2,0,46,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-200,187,1,0,20181221,LAL,NOP
171050,Shot Chart Detail,21800478,478,200765,Rajon Rondo,1610612747,Los Angeles Lakers,3,3,31,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-7,15,1,0,20181221,LAL,NOP
171051,Shot Chart Detail,21800478,490,200765,Rajon Rondo,1610612747,Los Angeles Lakers,3,2,22,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-24,31,1,0,20181221,LAL,NOP
171052,Shot Chart Detail,21800478,512,200765,Rajon Rondo,1610612747,Los Angeles Lakers,3,0,50,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,136,230,1,0,20181221,LAL,NOP
171053,Shot Chart Detail,21800478,581,200765,Rajon Rondo,1610612747,Los Angeles Lakers,4,7,21,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-237,43,1,0,20181221,LAL,NOP
171054,Shot Chart Detail,21800496,196,200765,Rajon Rondo,1610612747,Los Angeles Lakers,2,10,29,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,-4,1,1,20181223,LAL,MEM
171055,Shot Chart Detail,21800496,234,200765,Rajon Rondo,1610612747,Los Angeles Lakers,2,7,36,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-11,26,1,0,20181223,LAL,MEM
